round_number,kill_index,map,local_team_side,att_money,def_money,economy_diff,att_ults_ready,def_ults_ready,score_won,score_lost,score_diff,att_alive,def_alive,alive_diff,att_kills,def_kills,kill_diff,spike_planted,winner,att_full_buy,def_full_buy,att_eco,def_eco,ult_adv,alive_ratio,kill_progress
5,2,1,1,18450,15500,2950,2,3,3,1,2,4,4,0,1,1,0,0,0,0,0,0,0,-1,0.5,0.2
5,3,1,1,18450,15500,2950,2,3,3,1,2,3,4,-1,1,2,-1,0,0,0,0,0,0,-1,0.42857142857142855,0.3
5,4,1,1,18450,15500,2950,2,3,3,1,2,2,4,-2,1,3,-2,0,0,0,0,0,0,-1,0.3333333333333333,0.4
5,5,1,1,18450,15500,2950,2,3,3,1,2,1,4,-3,1,4,-3,0,0,0,0,0,0,-1,0.2,0.5
5,6,1,1,18450,15500,2950,2,3,3,1,2,1,3,-2,2,4,-2,0,0,0,0,0,0,-1,0.25,0.6
6,1,1,1,11500,16450,-4950,4,3,3,2,1,4,5,-1,0,1,-1,0,0,0,0,0,0,1,0.4444444444444444,0.1
6,2,1,1,11500,16450,-4950,4,3,3,2,1,4,4,0,1,1,0,0,0,0,0,0,0,1,0.5,0.2
6,3,1,1,11500,16450,-4950,4,3,3,2,1,3,4,-1,1,2,-1,0,0,0,0,0,0,1,0.42857142857142855,0.3
6,4,1,1,11500,16450,-4950,4,3,3,2,1,3,3,0,2,2,0,0,0,0,0,0,0,1,0.5,0.4
6,5,1,1,11500,16450,-4950,4,3,3,2,1,2,3,-1,2,3,-1,0,0,0,0,0,0,1,0.4,0.5
6,6,1,1,11500,16450,-4950,4,3,3,2,1,1,3,-2,2,4,-2,0,0,0,0,0,0,1,0.25,0.6
6,7,1,1,11500,16450,-4950,4,3,3,2,1,1,2,-1,3,4,-1,0,0,0,0,0,0,1,0.3333333333333333,0.7
7,1,1,1,3450,19600,-16150,3,4,3,3,0,4,5,-1,0,1,-1,0,0,0,1,1,0,-1,0.4444444444444444,0.1
7,2,1,1,3450,19600,-16150,3,4,3,3,0,4,4,0,1,1,0,1,0,0,1,1,0,-1,0.5,0.2
7,3,1,1,3450,19600,-16150,3,4,3,3,0,3,4,-1,1,2,-1,1,0,0,1,1,0,-1,0.42857142857142855,0.3
7,4,1,1,3450,19600,-16150,3,4,3,3,0,2,4,-2,1,3,-2,1,0,0,1,1,0,-1,0.3333333333333333,0.4
7,5,1,1,3450,19600,-16150,3,4,3,3,0,2,3,-1,2,3,-1,1,0,0,1,1,0,-1,0.4,0.5
7,6,1,1,3450,19600,-16150,3,4,3,3,0,1,3,-2,2,4,-2,1,0,0,1,1,0,-1,0.25,0.6
7,7,1,1,3450,19600,-16150,3,4,3,3,0,0,3,-3,2,5,-3,1,0,0,1,1,0,-1,0.0,0.7
7,8,1,1,3450,19600,-16150,3,4,3,3,0,0,2,-2,3,5,-2,1,0,0,1,1,0,-1,0.0,0.8
7,9,1,1,3450,19600,-16150,3,4,3,3,0,0,1,-1,4,5,-1,1,0,0,1,1,0,-1,0.0,0.9
7,10,1,1,3450,19600,-16150,3,4,3,3,0,0,0,0,5,5,0,1,0,0,1,1,0,-1,0.0,1.0
8,1,1,1,17450,25950,-8500,2,4,4,3,1,5,4,1,1,0,1,0,1,0,1,0,0,-2,0.5555555555555556,0.1
8,2,1,1,17450,25950,-8500,2,4,4,3,1,5,3,2,2,0,2,1,1,0,1,0,0,-2,0.625,0.2
8,3,1,1,17450,25950,-8500,2,4,4,3,1,5,2,3,3,0,3,1,1,0,1,0,0,-2,0.7142857142857143,0.3
8,4,1,1,17450,25950,-8500,2,4,4,3,1,5,1,4,4,0,4,1,1,0,1,0,0,-2,0.8333333333333334,0.4
8,5,1,1,17450,25950,-8500,2,4,4,3,1,5,0,5,5,0,5,1,1,0,1,0,0,-2,1.0,0.5
9,1,1,1,22300,22000,300,2,4,5,3,2,5,4,1,1,0,1,0,1,1,1,0,0,-2,0.5555555555555556,0.1
9,2,1,1,22300,22000,300,2,4,5,3,2,5,3,2,2,0,2,1,1,1,1,0,0,-2,0.625,0.2
9,3,1,1,22300,22000,300,2,4,5,3,2,5,2,3,3,0,3,1,1,1,1,0,0,-2,0.7142857142857143,0.3
9,4,1,1,22300,22000,300,2,4,5,3,2,5,1,4,4,0,4,1,1,1,1,0,0,-2,0.8333333333333334,0.4
9,5,1,1,22300,22000,300,2,4,5,3,2,5,0,5,5,0,5,1,1,1,1,0,0,-2,1.0,0.5
10,1,1,1,35050,16950,18100,4,2,6,3,3,5,4,1,1,0,1,0,1,1,0,0,0,2,0.5555555555555556,0.1
10,2,1,1,35050,16950,18100,4,2,6,3,3,4,4,0,1,1,0,1,1,1,0,0,0,2,0.5,0.2
10,3,1,1,35050,16950,18100,4,2,6,3,3,4,3,1,2,1,1,1,1,1,0,0,0,2,0.5714285714285714,0.3
10,4,1,1,35050,16950,18100,4,2,6,3,3,4,2,2,3,1,2,1,1,1,0,0,0,2,0.6666666666666666,0.4
10,5,1,1,35050,16950,18100,4,2,6,3,3,4,1,3,4,1,3,1,1,1,0,0,0,2,0.8,0.5
10,6,1,1,35050,16950,18100,4,2,6,3,3,4,0,4,5,1,4,1,1,1,0,0,0,2,1.0,0.6
11,1,1,1,35700,0,35700,3,1,7,3,4,4,5,-1,0,1,-1,0,1,1,0,0,1,2,0.4444444444444444,0.1
11,2,1,1,35700,0,35700,3,1,7,3,4,4,4,0,1,1,0,1,1,1,0,0,1,2,0.5,0.2
11,3,1,1,35700,0,35700,3,1,7,3,4,3,4,-1,1,2,-1,1,1,1,0,0,1,2,0.42857142857142855,0.3
11,4,1,1,35700,0,35700,3,1,7,3,4,3,3,0,2,2,0,1,1,1,0,0,1,2,0.5,0.4
11,5,1,1,35700,0,35700,3,1,7,3,4,3,2,1,3,2,1,1,1,1,0,0,1,2,0.6,0.5
11,6,1,1,35700,0,35700,3,1,7,3,4,2,2,0,3,3,0,1,1,1,0,0,1,2,0.5,0.6
11,7,1,1,35700,0,35700,3,1,7,3,4,1,2,-1,3,4,-1,1,1,1,0,0,1,2,0.3333333333333333,0.7
11,8,1,1,35700,0,35700,3,1,7,3,4,1,1,0,4,4,0,1,1,1,0,0,1,2,0.5,0.8
11,9,1,1,35700,0,35700,3,1,7,3,4,1,0,1,5,4,1,1,1,1,0,0,1,2,1.0,0.9
12,1,1,1,31000,20000,11000,1,1,8,3,5,4,5,-1,0,1,-1,0,1,1,1,0,0,0,0.4444444444444444,0.1
12,2,1,1,31000,20000,11000,1,1,8,3,5,4,4,0,1,1,0,0,1,1,1,0,0,0,0.5,0.2
12,3,1,1,31000,20000,11000,1,1,8,3,5,3,4,-1,1,2,-1,0,1,1,1,0,0,0,0.42857142857142855,0.3
12,4,1,1,31000,20000,11000,1,1,8,3,5,2,4,-2,1,3,-2,0,1,1,1,0,0,0,0.3333333333333333,0.4
12,5,1,1,31000,20000,11000,1,1,8,3,5,2,3,-1,2,3,-1,0,1,1,1,0,0,0,0.4,0.5
12,6,1,1,31000,20000,11000,1,1,8,3,5,2,2,0,3,3,0,0,1,1,1,0,0,0,0.5,0.6
12,7,1,1,31000,20000,11000,1,1,8,3,5,1,2,-1,3,4,-1,0,1,1,1,0,0,0,0.3333333333333333,0.7
12,8,1,1,31000,20000,11000,1,1,8,3,5,1,1,0,4,4,0,0,1,1,1,0,0,0,0.5,0.8
12,9,1,1,31000,20000,11000,1,1,8,3,5,0,1,-1,4,5,-1,0,1,1,1,0,0,0,0.0,0.9
13,1,1,0,19950,18900,1050,1,2,8,4,4,4,5,-1,0,1,-1,0,0,1,0,0,0,-1,0.4444444444444444,0.1
13,2,1,0,19950,18900,1050,1,2,8,4,4,4,4,0,1,1,0,1,0,1,0,0,0,-1,0.5,0.2
13,3,1,0,19950,18900,1050,1,2,8,4,4,3,4,-1,1,2,-1,1,0,1,0,0,0,-1,0.42857142857142855,0.3
13,4,1,0,19950,18900,1050,1,2,8,4,4,2,4,-2,1,3,-2,1,0,1,0,0,0,-1,0.3333333333333333,0.4
13,5,1,0,19950,18900,1050,1,2,8,4,4,1,4,-3,1,4,-3,1,0,1,0,0,0,-1,0.2,0.5
13,6,1,0,19950,18900,1050,1,2,8,4,4,0,4,-4,1,5,-4,1,0,1,0,0,0,-1,0.0,0.6
14,1,1,0,4000,13150,-9150,0,0,9,4,5,4,5,-1,0,1,-1,0,1,0,0,1,0,0,0.4444444444444444,0.1
14,2,1,0,4000,13150,-9150,0,0,9,4,5,4,4,0,1,1,0,0,1,0,0,1,0,0,0.5,0.2
14,3,1,0,4000,13150,-9150,0,0,9,4,5,3,4,-1,1,2,-1,0,1,0,0,1,0,0,0.42857142857142855,0.3
14,4,1,0,4000,13150,-9150,0,0,9,4,5,2,4,-2,1,3,-2,0,1,0,0,1,0,0,0.3333333333333333,0.4
14,5,1,0,4000,13150,-9150,0,0,9,4,5,2,3,-1,2,3,-1,0,1,0,0,1,0,0,0.4,0.5
14,6,1,0,4000,13150,-9150,0,0,9,4,5,1,3,-2,2,4,-2,0,1,0,0,1,0,0,0.25,0.6
14,7,1,0,4000,13150,-9150,0,0,9,4,5,0,3,-3,2,5,-3,0,1,0,0,1,0,0,0.0,0.7
15,1,1,0,12400,1450,10950,0,0,10,4,6,4,5,-1,0,1,-1,0,1,0,0,0,1,0,0.4444444444444444,0.1
15,2,1,0,12400,1450,10950,0,0,10,4,6,3,5,-2,0,2,-2,0,1,0,0,0,1,0,0.375,0.2
15,3,1,0,12400,1450,10950,0,0,10,4,6,3,4,-1,1,2,-1,0,1,0,0,0,1,0,0.42857142857142855,0.3
15,4,1,0,12400,1450,10950,0,0,10,4,6,2,4,-2,1,3,-2,0,1,0,0,0,1,0,0.3333333333333333,0.4
15,5,1,0,12400,1450,10950,0,0,10,4,6,2,3,-1,2,3,-1,0,1,0,0,0,1,0,0.4,0.5
15,6,1,0,12400,1450,10950,0,0,10,4,6,1,3,-2,2,4,-2,0,1,0,0,0,1,0,0.25,0.6
15,7,1,0,12400,1450,10950,0,0,10,4,6,1,2,-1,3,4,-1,0,1,0,0,0,1,0,0.3333333333333333,0.7
16,1,1,0,1000,7500,-6500,1,0,11,4,7,5,4,1,1,0,1,0,1,0,0,1,1,1,0.5555555555555556,0.1
16,2,1,0,1000,7500,-6500,1,0,11,4,7,4,4,0,1,1,0,1,1,0,0,1,1,1,0.5,0.2
16,3,1,0,1000,7500,-6500,1,0,11,4,7,3,4,-1,1,2,-1,1,1,0,0,1,1,1,0.42857142857142855,0.3
16,4,1,0,1000,7500,-6500,1,0,11,4,7,2,4,-2,1,3,-2,1,1,0,0,1,1,1,0.3333333333333333,0.4
16,5,1,0,1000,7500,-6500,1,0,11,4,7,2,3,-1,2,3,-1,1,1,0,0,1,1,1,0.4,0.5
16,6,1,0,1000,7500,-6500,1,0,11,4,7,1,3,-2,2,4,-2,1,1,0,0,1,1,1,0.25,0.6
16,7,1,0,1000,7500,-6500,1,0,11,4,7,0,3,-3,2,5,-3,1,1,0,0,1,1,1,0.0,0.7
17,1,1,0,5900,18400,-12500,3,3,12,4,8,4,5,-1,0,1,-1,0,1,0,0,1,0,0,0.4444444444444444,0.1
17,2,1,0,5900,18400,-12500,3,3,12,4,8,3,5,-2,0,2,-2,0,1,0,0,1,0,0,0.375,0.2
17,3,1,0,5900,18400,-12500,3,3,12,4,8,2,5,-3,0,3,-3,0,1,0,0,1,0,0,0.2857142857142857,0.3
17,4,1,0,5900,18400,-12500,3,3,12,4,8,1,5,-4,0,4,-4,0,1,0,0,1,0,0,0.16666666666666666,0.4
17,5,1,0,5900,18400,-12500,3,3,12,4,8,1,4,-3,1,4,-3,0,1,0,0,1,0,0,0.2,0.5
1,1,4,0,0,0,0,0,0,13,4,9,4,5,-1,0,1,-1,0,1,0,0,1,1,0,0.4444444444444444,0.1
1,2,4,0,0,0,0,0,0,13,4,9,3,5,-2,0,2,-2,1,1,0,0,1,1,0,0.375,0.2
1,3,4,0,0,0,0,0,0,13,4,9,2,5,-3,0,3,-3,1,1,0,0,1,1,0,0.2857142857142857,0.3
1,4,4,0,0,0,0,0,0,13,4,9,2,4,-2,1,3,-2,1,1,0,0,1,1,0,0.3333333333333333,0.4
1,5,4,0,0,0,0,0,0,13,4,9,1,4,-3,1,4,-3,1,1,0,0,1,1,0,0.2,0.5
1,6,4,0,0,0,0,0,0,13,4,9,1,3,-2,2,4,-2,1,1,0,0,1,1,0,0.25,0.6
1,7,4,0,0,0,0,0,0,13,4,9,0,3,-3,2,5,-3,1,1,0,0,1,1,0,0.0,0.7
2,1,0,0,4000,8200,-4200,0,0,0,1,-1,5,4,1,1,0,1,0,0,0,0,1,1,0,0.5555555555555556,0.1
2,2,0,0,4000,8200,-4200,0,0,0,1,-1,5,3,2,2,0,2,1,0,0,0,1,1,0,0.625,0.2
2,3,0,0,4000,8200,-4200,0,0,0,1,-1,5,2,3,3,0,3,1,0,0,0,1,1,0,0.7142857142857143,0.3
2,4,0,0,4000,8200,-4200,0,0,0,1,-1,5,1,4,4,0,4,1,0,0,0,1,1,0,0.8333333333333334,0.4
2,5,0,0,4000,8200,-4200,0,0,0,1,-1,5,0,5,5,0,5,1,0,0,0,1,1,0,1.0,0.5
3,1,0,0,18450,9900,8550,0,0,0,2,-2,5,4,1,1,0,1,0,0,0,0,0,1,0,0.5555555555555556,0.1
3,2,0,0,18450,9900,8550,0,0,0,2,-2,5,3,2,2,0,2,1,0,0,0,0,1,0,0.625,0.2
3,3,0,0,18450,9900,8550,0,0,0,2,-2,4,3,1,2,1,1,1,0,0,0,0,1,0,0.5714285714285714,0.3
3,4,0,0,18450,9900,8550,0,0,0,2,-2,4,2,2,3,1,2,1,0,0,0,0,1,0,0.6666666666666666,0.4
3,5,0,0,18450,9900,8550,0,0,0,2,-2,4,1,3,4,1,3,1,0,0,0,0,1,0,0.8,0.5
3,6,0,0,18450,9900,8550,0,0,0,2,-2,3,1,2,4,2,2,1,0,0,0,0,1,0,0.75,0.6
3,7,0,0,18450,9900,8550,0,0,0,2,-2,3,0,3,5,2,3,1,0,0,0,0,1,0,1.0,0.7
4,1,0,0,28450,3200,25250,1,0,0,3,-3,5,4,1,1,0,1,0,0,1,0,0,1,1,0.5555555555555556,0.1
4,2,0,0,28450,3200,25250,1,0,0,3,-3,5,3,2,2,0,2,1,0,1,0,0,1,1,0.625,0.2
4,3,0,0,28450,3200,25250,1,0,0,3,-3,5,2,3,3,0,3,1,0,1,0,0,1,1,0.7142857142857143,0.3
4,4,0,0,28450,3200,25250,1,0,0,3,-3,5,1,4,4,0,4,1,0,1,0,0,1,1,0.8333333333333334,0.4
5,1,0,0,36200,8850,27350,2,0,0,4,-4,4,5,-1,0,1,-1,0,0,1,0,0,1,2,0.4444444444444444,0.1
5,2,0,0,36200,8850,27350,2,0,0,4,-4,4,4,0,1,1,0,1,0,1,0,0,1,2,0.5,0.2
5,3,0,0,36200,8850,27350,2,0,0,4,-4,3,4,-1,1,2,-1,1,0,1,0,0,1,2,0.42857142857142855,0.3
5,4,0,0,36200,8850,27350,2,0,0,4,-4,3,3,0,2,2,0,1,0,1,0,0,1,2,0.5,0.4
5,5,0,0,36200,8850,27350,2,0,0,4,-4,2,3,-1,2,3,-1,1,0,1,0,0,1,2,0.4,0.5
5,6,0,0,36200,8850,27350,2,0,0,4,-4,1,3,-2,2,4,-2,1,0,1,0,0,1,2,0.25,0.6
5,7,0,0,36200,8850,27350,2,0,0,4,-4,1,2,-1,3,4,-1,1,0,1,0,0,1,2,0.3333333333333333,0.7
5,8,0,0,36200,8850,27350,2,0,0,4,-4,0,2,-2,3,5,-2,1,0,1,0,0,1,2,0.0,0.8
6,1,0,0,40250,16300,23950,1,3,1,4,-3,4,5,-1,0,1,-1,0,1,1,0,0,0,-2,0.4444444444444444,0.1
6,2,0,0,40250,16300,23950,1,3,1,4,-3,3,5,-2,0,2,-2,1,1,1,0,0,0,-2,0.375,0.2
6,3,0,0,40250,16300,23950,1,3,1,4,-3,2,5,-3,0,3,-3,1,1,1,0,0,0,-2,0.2857142857142857,0.3
6,4,0,0,40250,16300,23950,1,3,1,4,-3,2,4,-2,1,3,-2,1,1,1,0,0,0,-2,0.3333333333333333,0.4
6,5,0,0,40250,16300,23950,1,3,1,4,-3,1,4,-3,1,4,-3,1,1,1,0,0,0,-2,0.2,0.5
6,6,0,0,40250,16300,23950,1,3,1,4,-3,0,4,-4,1,5,-4,1,1,1,0,0,0,-2,0.0,0.6
7,1,0,0,42850,22050,20800,0,2,2,4,-2,5,4,1,1,0,1,0,1,1,1,0,0,-2,0.5555555555555556,0.1
7,2,0,0,42850,22050,20800,0,2,2,4,-2,5,3,2,2,0,2,1,1,1,1,0,0,-2,0.625,0.2
7,3,0,0,42850,22050,20800,0,2,2,4,-2,4,3,1,2,1,1,1,1,1,1,0,0,-2,0.5714285714285714,0.3
7,4,0,0,42850,22050,20800,0,2,2,4,-2,3,3,0,2,2,0,1,1,1,1,0,0,-2,0.5,0.4
7,5,0,0,42850,22050,20800,0,2,2,4,-2,3,2,1,3,2,1,1,1,1,1,0,0,-2,0.6,0.5
7,6,0,0,42850,22050,20800,0,2,2,4,-2,3,1,2,4,2,2,1,1,1,1,0,0,-2,0.75,0.6
8,1,0,0,35200,16200,19000,1,2,2,5,-3,4,5,-1,0,1,-1,0,0,1,0,0,0,-1,0.4444444444444444,0.1
8,2,0,0,35200,16200,19000,1,2,2,5,-3,4,4,0,1,1,0,1,0,1,0,0,0,-1,0.5,0.2
8,3,0,0,35200,16200,19000,1,2,2,5,-3,3,4,-1,1,2,-1,1,0,1,0,0,0,-1,0.42857142857142855,0.3
8,4,0,0,35200,16200,19000,1,2,2,5,-3,2,4,-2,1,3,-2,1,0,1,0,0,0,-1,0.3333333333333333,0.4
8,5,0,0,35200,16200,19000,1,2,2,5,-3,2,3,-1,2,3,-1,1,0,1,0,0,0,-1,0.4,0.5
8,6,0,0,35200,16200,19000,1,2,2,5,-3,1,3,-2,2,4,-2,1,0,1,0,0,0,-1,0.25,0.6
8,7,0,0,35200,16200,19000,1,2,2,5,-3,1,2,-1,3,4,-1,1,0,1,0,0,0,-1,0.3333333333333333,0.7
8,8,0,0,35200,16200,19000,1,2,2,5,-3,0,2,-2,3,5,-2,1,0,1,0,0,0,-1,0.0,0.8
8,9,0,0,35200,16200,19000,1,2,2,5,-3,0,1,-1,4,5,-1,1,0,1,0,0,0,-1,0.0,0.9
9,1,0,0,32300,11000,21300,2,1,3,5,-2,4,5,-1,0,1,-1,0,1,1,0,0,0,1,0.4444444444444444,0.1
9,2,0,0,32300,11000,21300,2,1,3,5,-2,4,4,0,1,1,0,1,1,1,0,0,0,1,0.5,0.2
9,3,0,0,32300,11000,21300,2,1,3,5,-2,3,4,-1,1,2,-1,1,1,1,0,0,0,1,0.42857142857142855,0.3
9,4,0,0,32300,11000,21300,2,1,3,5,-2,2,4,-2,1,3,-2,1,1,1,0,0,0,1,0.3333333333333333,0.4
9,5,0,0,32300,11000,21300,2,1,3,5,-2,2,3,-1,2,3,-1,1,1,1,0,0,0,1,0.4,0.5
9,6,0,0,32300,11000,21300,2,1,3,5,-2,2,2,0,3,3,0,1,1,1,0,0,0,1,0.5,0.6
9,7,0,0,32300,11000,21300,2,1,3,5,-2,1,2,-1,3,4,-1,1,1,1,0,0,0,1,0.3333333333333333,0.7
9,8,0,0,32300,11000,21300,2,1,3,5,-2,0,2,-2,3,5,-2,1,1,1,0,0,0,1,0.0,0.8
10,1,0,0,31000,23300,7700,1,2,4,5,-1,4,5,-1,0,1,-1,0,1,1,1,0,0,-1,0.4444444444444444,0.1
10,2,0,0,31000,23300,7700,1,2,4,5,-1,3,5,-2,0,2,-2,0,1,1,1,0,0,-1,0.375,0.2
10,3,0,0,31000,23300,7700,1,2,4,5,-1,2,5,-3,0,3,-3,0,1,1,1,0,0,-1,0.2857142857142857,0.3
10,4,0,0,31000,23300,7700,1,2,4,5,-1,2,4,-2,1,3,-2,0,1,1,1,0,0,-1,0.3333333333333333,0.4
10,5,0,0,31000,23300,7700,1,2,4,5,-1,1,4,-3,1,4,-3,0,1,1,1,0,0,-1,0.2,0.5
10,6,0,0,31000,23300,7700,1,2,4,5,-1,0,4,-4,1,5,-4,0,1,1,1,0,0,-1,0.0,0.6
11,1,0,0,23550,24500,-950,3,3,5,5,0,5,4,1,1,0,1,0,1,1,1,0,0,0,0.5555555555555556,0.1
11,2,0,0,23550,24500,-950,3,3,5,5,0,4,4,0,1,1,0,1,1,1,1,0,0,0,0.5,0.2
11,3,0,0,23550,24500,-950,3,3,5,5,0,3,4,-1,1,2,-1,1,1,1,1,0,0,0,0.42857142857142855,0.3
11,4,0,0,23550,24500,-950,3,3,5,5,0,2,4,-2,1,3,-2,1,1,1,1,0,0,0,0.3333333333333333,0.4
11,5,0,0,23550,24500,-950,3,3,5,5,0,1,4,-3,1,4,-3,1,1,1,1,0,0,0,0.2,0.5
11,6,0,0,23550,24500,-950,3,3,5,5,0,1,3,-2,2,4,-2,1,1,1,1,0,0,0,0.25,0.6
11,7,0,0,23550,24500,-950,3,3,5,5,0,1,2,-1,3,4,-1,1,1,1,1,0,0,0,0.3333333333333333,0.7
11,8,0,0,23550,24500,-950,3,3,5,5,0,1,1,0,4,4,0,1,1,1,1,0,0,0,0.5,0.8
11,9,0,0,23550,24500,-950,3,3,5,5,0,0,1,-1,4,5,-1,1,1,1,1,0,0,0,0.0,0.9
12,1,0,0,18600,19650,-1050,1,2,6,5,1,5,4,1,1,0,1,0,1,0,1,0,0,-1,0.5555555555555556,0.1
12,2,0,0,18600,19650,-1050,1,2,6,5,1,5,3,2,2,0,2,1,1,0,1,0,0,-1,0.625,0.2
12,3,0,0,18600,19650,-1050,1,2,6,5,1,4,3,1,2,1,1,1,1,0,1,0,0,-1,0.5714285714285714,0.3
12,4,0,0,18600,19650,-1050,1,2,6,5,1,3,3,0,2,2,0,1,1,0,1,0,0,-1,0.5,0.4
12,5,0,0,18600,19650,-1050,1,2,6,5,1,3,2,1,3,2,1,1,1,0,1,0,0,-1,0.6,0.5
12,6,0,0,18600,19650,-1050,1,2,6,5,1,3,1,2,4,2,2,1,1,0,1,0,0,-1,0.75,0.6
12,7,0,0,18600,19650,-1050,1,2,6,5,1,2,1,1,4,3,1,1,1,0,1,0,0,-1,0.6666666666666666,0.7
12,8,0,0,18600,19650,-1050,1,2,6,5,1,2,0,2,5,3,2,1,1,0,1,0,0,-1,1.0,0.8
14,1,0,1,11450,4000,7450,0,0,7,6,1,5,4,1,1,0,1,0,1,0,0,0,1,0,0.5555555555555556,0.1
14,2,0,1,11450,4000,7450,0,0,7,6,1,5,3,2,2,0,2,1,1,0,0,0,1,0,0.625,0.2
14,3,0,1,11450,4000,7450,0,0,7,6,1,5,2,3,3,0,3,1,1,0,0,0,1,0,0.7142857142857143,0.3
14,4,0,1,11450,4000,7450,0,0,7,6,1,5,1,4,4,0,4,1,1,0,0,0,1,0,0.8333333333333334,0.4
14,5,0,1,11450,4000,7450,0,0,7,6,1,5,0,5,5,0,5,1,1,0,0,0,1,0,1.0,0.5
15,1,0,1,20900,11400,9500,0,0,8,6,2,5,4,1,1,0,1,0,1,1,0,0,0,0,0.5555555555555556,0.1
15,2,0,1,20900,11400,9500,0,0,8,6,2,4,4,0,1,1,0,1,1,1,0,0,0,0,0.5,0.2
15,3,0,1,20900,11400,9500,0,0,8,6,2,3,4,-1,1,2,-1,1,1,1,0,0,0,0,0.42857142857142855,0.3
15,4,0,1,20900,11400,9500,0,0,8,6,2,2,4,-2,1,3,-2,1,1,1,0,0,0,0,0.3333333333333333,0.4
15,5,0,1,20900,11400,9500,0,0,8,6,2,1,4,-3,1,4,-3,1,1,1,0,0,0,0,0.2,0.5
15,6,0,1,20900,11400,9500,0,0,8,6,2,0,4,-4,1,5,-4,1,1,1,0,0,0,0,0.0,0.6
16,1,0,1,21100,21450,-350,1,0,8,7,1,5,4,1,1,0,1,0,0,1,1,0,0,1,0.5555555555555556,0.1
16,2,0,1,21100,21450,-350,1,0,8,7,1,5,3,2,2,0,2,1,0,1,1,0,0,1,0.625,0.2
16,3,0,1,21100,21450,-350,1,0,8,7,1,5,2,3,3,0,3,1,0,1,1,0,0,1,0.7142857142857143,0.3
16,4,0,1,21100,21450,-350,1,0,8,7,1,5,1,4,4,0,4,1,0,1,1,0,0,1,0.8333333333333334,0.4
17,1,0,1,20950,17450,3500,2,1,9,7,2,5,4,1,1,0,1,0,1,1,0,0,0,1,0.5555555555555556,0.1
17,2,0,1,20950,17450,3500,2,1,9,7,2,5,3,2,2,0,2,1,1,1,0,0,0,1,0.625,0.2
17,3,0,1,20950,17450,3500,2,1,9,7,2,4,3,1,2,1,1,1,1,1,0,0,0,1,0.5714285714285714,0.3
17,4,0,1,20950,17450,3500,2,1,9,7,2,4,2,2,3,1,2,1,1,1,0,0,0,1,0.6666666666666666,0.4
17,5,0,1,20950,17450,3500,2,1,9,7,2,4,1,3,4,1,3,1,1,1,0,0,0,1,0.8,0.5
17,6,0,1,20950,17450,3500,2,1,9,7,2,4,0,4,5,1,4,1,1,1,0,0,0,1,1.0,0.6
18,1,0,1,29800,18400,11400,2,0,10,7,3,4,5,-1,0,1,-1,0,1,1,0,0,0,2,0.4444444444444444,0.1
18,2,0,1,29800,18400,11400,2,0,10,7,3,4,4,0,1,1,0,1,1,1,0,0,0,2,0.5,0.2
18,3,0,1,29800,18400,11400,2,0,10,7,3,4,3,1,2,1,1,1,1,1,0,0,0,2,0.5714285714285714,0.3
18,4,0,1,29800,18400,11400,2,0,10,7,3,3,3,0,2,2,0,1,1,1,0,0,0,2,0.5,0.4
18,5,0,1,29800,18400,11400,2,0,10,7,3,3,2,1,3,2,1,1,1,1,0,0,0,2,0.6,0.5
18,6,0,1,29800,18400,11400,2,0,10,7,3,2,2,0,3,3,0,1,1,1,0,0,0,2,0.5,0.6
18,7,0,1,29800,18400,11400,2,0,10,7,3,2,1,1,4,3,1,1,1,1,0,0,0,2,0.6666666666666666,0.7
18,8,0,1,29800,18400,11400,2,0,10,7,3,2,0,2,5,3,2,1,1,1,0,0,0,2,1.0,0.8
18,9,0,1,29800,18400,11400,2,0,10,7,3,1,0,1,5,4,1,1,1,1,0,0,0,2,1.0,0.9
18,10,0,1,29800,18400,11400,2,0,10,7,3,0,0,0,5,5,0,1,1,1,0,0,0,2,0.0,1.0
19,1,0,1,25100,14200,10900,1,2,11,7,4,5,4,1,1,0,1,0,1,1,0,0,0,-1,0.5555555555555556,0.1
19,2,0,1,25100,14200,10900,1,2,11,7,4,4,4,0,1,1,0,1,1,1,0,0,0,-1,0.5,0.2
19,3,0,1,25100,14200,10900,1,2,11,7,4,4,3,1,2,1,1,1,1,1,0,0,0,-1,0.5714285714285714,0.3
19,4,0,1,25100,14200,10900,1,2,11,7,4,4,2,2,3,1,2,1,1,1,0,0,0,-1,0.6666666666666666,0.4
19,5,0,1,25100,14200,10900,1,2,11,7,4,4,1,3,4,1,3,1,1,1,0,0,0,-1,0.8,0.5
19,6,0,1,25100,14200,10900,1,2,11,7,4,3,1,2,4,2,2,1,1,1,0,0,0,-1,0.75,0.6
20,1,0,1,24950,17700,7250,2,3,12,7,5,4,5,-1,0,1,-1,0,1,1,0,0,0,-1,0.4444444444444444,0.1
20,2,0,1,24950,17700,7250,2,3,12,7,5,3,5,-2,0,2,-2,0,1,1,0,0,0,-1,0.375,0.2
20,3,0,1,24950,17700,7250,2,3,12,7,5,2,5,-3,0,3,-3,0,1,1,0,0,0,-1,0.2857142857142857,0.3
20,4,0,1,24950,17700,7250,2,3,12,7,5,1,5,-4,0,4,-4,0,1,1,0,0,0,-1,0.16666666666666666,0.4
